Accession,Pangolin,Geo_Location,Collection_Date
MZ371746,B.1.1.7,USA: North Carolina,2021-05-25
MZ371747,B.1.1.7,USA: Maryland,2021-05-25
MZ371748,B.1.1.7,USA: Florida,2021-05-24
MZ371750,B.1.1.7,USA: North Carolina,2021-05-25
MZ371754,B.1.1.7,USA: North Carolina,2021-05-25
MZ371757,B.1.1.7,USA: Maryland,2021-05-25
MZ371758,B.1.1.7,USA: Virginia,2021-05-26
MZ371759,B.1.1.7,USA: North Carolina,2021-05-26
MZ371761,B.1.1.7,USA: Virginia,2021-05-26
MZ371765,B.1.1.7,USA: New Jersey,2021-05-26
MZ371767,B.1.1.7,USA: Delaware,2021-05-26
MZ371769,B.1.1.7,USA: Pennsylvania,2021-05-26
MZ371770,B.1.1.7,USA: Pennsylvania,2021-05-26
MZ371771,B.1.1.7,USA: New Jersey,2021-05-26
MZ371775,B.1.1.7,USA: New Jersey,2021-05-26
MZ371776,B.1.1.7,USA: Pennsylvania,2021-05-26
MZ371777,B.1.1.7,USA: New Jersey,2021-05-26
MZ371779,B.1.1.7,USA: New Jersey,2021-05-26
MZ371780,B.1.1.7,USA: New Jersey,2021-05-26
MZ371781,B.1.1.7,USA: New Jersey,2021-05-26
MZ371788,B.1.1.7,USA: Pennsylvania,2021-05-26
MZ371790,B.1.1.7,USA: New York,2021-05-27
MZ371797,B.1.1.7,USA: Virginia,2021-05-15
MZ371804,B.1.1.7,USA: North Carolina,2021-05-16
MZ371806,B.1.1.7,USA: Virginia,2021-05-16
MZ371808,B.1.1.7,USA: North Carolina,2021-05-17
MZ371812,B.1.1.7,USA: Maryland,2021-05-17
MZ371815,B.1.1.7,USA: Virginia,2021-05-17
MZ371816,B.1.1.7,USA: Maryland,2021-05-17
MZ371819,B.1.1.7,USA: North Carolina,2021-05-18
MZ371821,B.1.1.7,USA: North Carolina,2021-05-18
MZ371822,B.1.1.7,USA: North Carolina,2021-05-18
MZ371824,B.1.1.7,USA: North Carolina,2021-05-18
MZ371825,B.1.1.7,USA: South Carolina,2021-05-18
MZ371830,B.1.1.7,USA: Maryland,2021-05-17
MZ371831,B.1.1.7,USA: Maryland,2021-05-18
MZ371832,B.1.1.7,USA: Maryland,2021-05-18
MZ371833,B.1.1.7,USA: Maryland,2021-05-18
MZ371834,B.1.1.7,USA: North Carolina,2021-05-17
MZ371840,B.1.1.7,USA: North Carolina,2021-05-18
MZ371850,B.1.1.7,USA: Maryland,2021-05-19
MZ371851,B.1.1.7,USA: North Carolina,2021-05-19
MZ371852,B.1.1.7,USA: Maryland,2021-05-19
MZ371853,B.1.1.7,USA: South Carolina,2021-05-19
MZ371854,B.1.1.7,USA: North Carolina,2021-05-19
MZ371856,B.1.1.7,USA: Virginia,2021-05-19
MZ371857,B.1.1.7,USA: Virginia,2021-05-19
MZ371859,B.1.1.7,USA: Alabama,2021-05-18
MZ371861,B.1.1.7,USA: North Carolina,2021-05-18
MZ371864,B.1.1.7,USA: Maryland,2021-05-20
MZ371865,B.1.1.7,USA: New Jersey,2021-05-20
MZ371867,B.1.1.7,USA: New Jersey,2021-05-20
MZ371869,B.1.1.7,USA: Delaware,2021-05-20
MZ371871,B.1.1.7,USA: Delaware,2021-05-20
MZ371875,B.1.1.7,USA: New Jersey,2021-05-20
MZ371876,B.1.1.7,USA: Pennsylvania,2021-05-20
MZ371877,B.1.1.7,USA: New Jersey,2021-05-20
MZ371882,B.1.1.7,USA: New Jersey,2021-05-20
MZ371883,B.1.1.7,USA: New Jersey,2021-05-20
MZ371886,B.1.1.7,USA: North Carolina,2021-05-20
MZ371888,B.1.1.7,USA: Florida,2021-05-19
MZ371896,B.1.1.7,USA: Pennsylvania,2021-05-20
MZ371898,B.1.1.7,USA: Pennsylvania,2021-05-21
MZ371901,B.1.1.7,USA: New Jersey,2021-05-21
MZ371905,B.1.1.7,USA: New Jersey,2021-05-21
MZ371907,B.1.1.7,USA: New Jersey,2021-05-21
MZ371908,B.1.1.7,USA: Maryland,2021-05-20
MZ371909,B.1.1.7,USA: Pennsylvania,2021-05-21
MZ371911,B.1.1.7,USA: Pennsylvania,2021-05-21
MZ371912,B.1.1.7,USA: New Jersey,2021-05-21
MZ371913,B.1.1.7,USA: Pennsylvania,2021-05-21
MZ371914,B.1.1.7,USA: Pennsylvania,2021-05-21
MZ371916,B.1.1.7,USA: Pennsylvania,2021-05-21
MZ371920,B.1.1.7,USA: Pennsylvania,2021-05-21
MZ371921,B.1.1.7,USA: Pennsylvania,2021-05-21
MZ371923,B.1.1.7,USA: New Jersey,2021-05-21
MZ371925,B.1.1.7,USA: Virginia,2021-05-21
MZ371932,B.1.1.7,USA: Virginia,2021-05-20
MZ371933,B.1.1.7,USA: New Jersey,2021-05-22
MZ371934,B.1.1.7,USA: North Carolina,2021-05-22
MZ371936,B.1.1.7,USA: District of Columbia,2021-05-22
MZ371939,B.1.1.7,USA: Pennsylvania,2021-05-22
MZ371941,B.1.1.7,USA: Pennsylvania,2021-05-22
MZ371942,B.1.1.7,USA: Pennsylvania,2021-05-21
MZ371943,B.1.1.7,USA: Pennsylvania,2021-05-21
MZ371944,B.1.1.7,USA: New Jersey,2021-05-22
MZ371945,B.1.1.7,USA: New Jersey,2021-05-22
MZ371948,B.1.1.7,USA: New Jersey,2021-05-22
MZ371950,B.1.1.7,USA: Maryland,2021-05-22
MZ371951,B.1.1.7,USA: New Jersey,2021-05-23
MZ371954,B.1.1.7,USA: North Carolina,2021-05-22
MZ371956,B.1.1.7,USA: Pennsylvania,2021-05-23
MZ371957,B.1.1.7,USA: New York,2021-05-23
MZ371958,B.1.1.7,USA: Pennsylvania,2021-05-22
MZ371962,B.1.1.7,USA: New Jersey,2021-05-23
MZ371963,B.1.1.7,USA: New Jersey,2021-05-23
MZ371964,B.1.1.7,USA: Pennsylvania,2021-05-23
MZ371967,B.1.1.7,USA: New Jersey,2021-05-23
MZ371969,B.1.1.7,USA: Virginia,2021-05-23
MZ371970,B.1.1.7,USA: New York,2021-05-21
MZ371971,B.1.1.7,USA: North Carolina,2021-05-24
MZ371973,B.1.1.7,USA: Pennsylvania,2021-05-24
MZ371974,B.1.1.7,USA: District of Columbia,2021-05-24
MZ371979,B.1.1.7,USA: Pennsylvania,2021-05-24
MZ371987,B.1.1.7,USA: New Jersey,2021-05-24
MZ371988,B.1.1.7,USA: New Jersey,2021-05-24
MZ371989,B.1.1.7,USA: New Jersey,2021-05-24
MZ371993,B.1.1.7,USA: New Jersey,2021-05-24
MZ371995,B.1.1.7,USA: North Carolina,2021-05-24
MZ371996,B.1.1.7,USA: North Carolina,2021-05-24
MZ371998,B.1.1.7,USA: Pennsylvania,2021-05-24
MZ371999,B.1.1.7,USA: North Carolina,2021-05-25
MZ372001,B.1.1.7,USA: New Jersey,2021-05-24
MZ372008,B.1.1.7,USA: New Jersey,2021-05-25
MZ372011,B.1.1.7,USA: Pennsylvania,2021-05-25
MZ372012,B.1.1.7,USA: Pennsylvania,2021-05-24
MZ372013,B.1.1.7,USA: New Jersey,2021-05-25
MZ372015,B.1.1.7,USA: New Jersey,2021-05-25
MZ372016,B.1.1.7,USA: New Jersey,2021-05-25
MZ372022,B.1.1.7,USA: New Jersey,2021-05-25
MZ372024,B.1.1.7,USA: New Jersey,2021-05-25
MZ372025,B.1.1.7,USA: New Jersey,2021-05-25
MZ372028,B.1.1.7,USA: Pennsylvania,2021-05-25
MZ372031,B.1.1.7,USA: Virginia,2021-05-24
MZ372035,B.1.1.7,USA: New Jersey,2021-05-25
MZ372038,B.1.1.7,USA: Virginia,2021-05-24
MZ372039,B.1.1.7,USA: Virginia,2021-05-25
MZ372045,B.1.1.7,USA: North Carolina,2021-05-25
MZ372049,B.1.1.7,USA: Maryland,2021-05-26
MZ372053,B.1.1.7,USA: Maryland,2021-05-26
MZ372056,B.1.1.7,USA: Maryland,2021-05-26
MZ372059,B.1.1.7,USA: Maryland,2021-05-26
MZ372060,B.1.1.7,USA: South Carolina,2021-05-26
MZ372064,B.1.1.7,USA: New Jersey,2021-05-26
MZ372065,B.1.1.7,USA: Virginia,2021-05-26
MZ372066,B.1.1.7,USA: Virginia,2021-05-26
MZ372067,B.1.1.7,USA: Virginia,2021-05-26
MZ372069,B.1.1.7,USA: Georgia,2021-05-24
MZ372070,B.1.1.7,USA: Florida,2021-05-25
MZ372071,B.1.1.7,USA: Virginia,2021-05-26
MZ372073,B.1.1.7,USA: Virginia,2021-05-27
MZ372074,B.1.1.7,USA: Virginia,2021-05-27
MZ372076,B.1.1.7,USA: North Carolina,2021-05-27
MZ372081,B.1.1.7,USA: South Carolina,2021-05-27
MZ372083,B.1.1.7,USA: North Carolina,2021-05-27
MZ372085,B.1.1.7,USA: North Carolina,2021-05-27
MZ372086,B.1.1.7,USA: North Carolina,2021-05-27
MZ372088,B.1.1.7,USA: Pennsylvania,2021-05-26
MZ372090,B.1.1.7,USA: District of Columbia,2021-05-27
MZ372092,B.1.1.7,USA: North Carolina,2021-05-27
MZ372094,B.1.1.7,USA: Maryland,2021-05-27
MZ372097,B.1.1.7,USA: Pennsylvania,2021-05-27
MZ372098,B.1.1.7,USA: New Jersey,2021-05-27
MZ372099,B.1.1.7,USA: New Jersey,2021-05-27
MZ372101,B.1.1.7,USA: Virginia,2021-05-27
MZ372103,B.1.1.7,USA: Virginia,2021-05-27
MZ372105,B.1.1.7,USA: Virginia,2021-05-27
MZ372106,B.1.1.7,USA: Virginia,2021-05-27
MZ372107,B.1.1.7,USA: Virginia,2021-05-27
MZ372108,B.1.1.7,USA: Virginia,2021-05-27
MZ372110,B.1.1.7,USA: Pennsylvania,2021-05-27
MZ372112,B.1.1.7,USA: Pennsylvania,2021-05-27
MZ372115,B.1.1.7,USA: North Carolina,2021-05-27
MZ372119,B.1.1.7,USA: Virginia,2021-05-27
MZ372124,B.1.1.7,USA: Virginia,2021-05-27
MZ372128,B.1.1.7,USA: Virginia,2021-05-26
MZ372129,B.1.1.7,USA: Maryland,2021-05-27
MZ372130,B.1.1.7,USA: District of Columbia,2021-05-27
MZ372134,B.1.1.7,USA: North Carolina,2021-05-27
MZ372136,B.1.1.7,USA: Virginia,2021-05-27
MZ372137,B.1.1.7,USA: North Carolina,2021-05-28
MZ372138,B.1.1.7,USA: North Carolina,2021-05-28
MZ372139,B.1.1.7,USA: North Carolina,2021-05-28
MZ372141,B.1.1.7,USA: North Carolina,2021-05-27
MZ372144,B.1.1.7,USA: North Carolina,2021-05-28
MZ372145,B.1.1.7,USA: District of Columbia,2021-05-28
MZ372146,B.1.1.7,USA: Virginia,2021-05-28
MZ372148,B.1.1.7,USA: District of Columbia,2021-05-28
MZ372149,B.1.1.7,USA: District of Columbia,2021-05-28
MZ372150,B.1.1.7,USA: District of Columbia,2021-05-28
MZ372151,B.1.1.7,USA: District of Columbia,2021-05-28
MZ372153,B.1.1.7,USA: North Carolina,2021-05-28
MZ372156,B.1.1.7,USA: Pennsylvania,2021-05-28
MZ372157,B.1.1.7,USA: New Jersey,2021-05-28
MZ372159,B.1.1.7,USA: Pennsylvania,2021-05-28
MZ372162,B.1.1.7,USA: Virginia,2021-05-28
MZ372165,B.1.1.7,USA: North Carolina,2021-05-28
MZ372168,B.1.1.7,USA: Virginia,2021-05-28
MZ372169,B.1.1.7,USA: Virginia,2021-05-27
MZ372170,B.1.1.7,USA: Virginia,2021-05-28
MZ372171,B.1.1.7,USA: Florida,2021-05-27
MZ372175,B.1.1.7,USA: North Carolina,2021-05-28
MZ372181,B.1.1.7,USA: Pennsylvania,2021-05-28
MZ372184,B.1.1.7,USA: District of Columbia,2021-05-29
MZ372189,B.1.1.7,USA: Virginia,2021-05-29
MZ372192,B.1.1.7,USA: New Jersey,2021-05-29
MZ372193,B.1.1.7,USA: Virginia,2021-05-29
MZ372196,B.1.1.7,USA: Arizona,2021-05-29
MZ372197,B.1.1.7,USA: Virginia,2021-05-29
MZ372198,B.1.1.7,USA: Virginia,2021-05-29
MZ372199,B.1.1.7,USA: Virginia,2021-05-29
MZ372202,B.1.1.7,USA: Maryland,2021-05-29
MZ372204,B.1.1.7,USA: Virginia,2021-05-30
MZ372207,B.1.1.7,USA: North Carolina,2021-05-29
MZ372209,B.1.1.7,USA: South Carolina,2021-05-30
MZ372215,B.1.1.7,USA: Virginia,2021-05-29
MZ372218,B.1.1.7,USA: South Carolina,2021-05-29
MZ372221,B.1.1.7,USA: Maryland,2021-05-31
MZ372223,B.1.1.7,USA: Virginia,2021-05-30
MZ372224,B.1.1.7,USA: Kentucky,2021-05-20
MZ372225,B.1.1.7,USA: West Virginia,2021-05-19
MZ372226,B.1.1.7,USA: Michigan,2021-05-20
MZ372229,B.1.1.7,USA: Illinois,2021-05-20
MZ372232,B.1.1.7,USA: Kentucky,2021-05-20
MZ372236,B.1.1.7,USA: Kentucky,2021-05-20
MZ372237,B.1.1.7,USA: Kentucky,2021-05-20
MZ372238,B.1.1.7,USA: Kentucky,2021-05-20
MZ372240,B.1.1.7,USA: West Virginia,2021-05-20
MZ372241,B.1.1.7,USA: West Virginia,2021-05-20
MZ372242,B.1.1.7,USA: West Virginia,2021-05-20
MZ372243,B.1.1.7,USA: Pennsylvania,2021-05-20
MZ372244,B.1.1.7,USA: Ohio,2021-05-20
MZ372247,B.1.1.7,USA: Indiana,2021-05-21
MZ372249,B.1.1.7,USA: Indiana,2021-05-21
MZ372250,B.1.1.7,USA: West Virginia,2021-05-21
MZ372252,B.1.1.7,USA: Illinois,2021-05-21
MZ372256,B.1.1.7,USA: Kentucky,2021-05-21
MZ372260,B.1.1.7,USA: West Virginia,2021-05-21
MZ372261,B.1.1.7,USA: West Virginia,2021-05-21
MZ372265,B.1.1.7,USA: Pennsylvania,2021-05-21
MZ372269,B.1.1.7,USA: Indiana,2021-05-22
MZ372270,B.1.1.7,USA: Indiana,2021-05-22
MZ372272,B.1.1.7,USA: Nevada,2021-05-21
MZ372275,B.1.1.7,USA: West Virginia,2021-05-22
MZ372278,B.1.1.7,USA: Pennsylvania,2021-05-22
MZ372280,B.1.1.7,USA: West Virginia,2021-05-22
MZ372281,B.1.1.7,USA: Kentucky,2021-05-22
MZ372282,B.1.1.7,USA: Texas,2021-05-22
MZ372286,B.1.1.7,USA: Nevada,2021-05-22
MZ372287,B.1.1.7,USA: Nevada,2021-05-23
MZ372290,B.1.1.7,USA: Texas,2021-05-23
MZ372291,B.1.1.7,USA: Oklahoma,2021-05-23
MZ372292,B.1.1.7,USA: Utah,2021-05-23
MZ372300,B.1.1.7,USA: New Mexico,2021-05-22
MZ372301,B.1.1.7,USA: New Mexico,2021-05-23
MZ372302,B.1.1.7,USA: Colorado,2021-05-22
MZ372305,B.1.1.7,USA: Arizona,2021-05-22
MZ372306,B.1.1.7,USA: Arizona,2021-05-23
MZ372307,B.1.1.7,USA: Nevada,2021-05-21
MZ372308,B.1.1.7,USA: Nevada,2021-05-22
MZ372309,B.1.1.7,USA: Nevada,2021-05-22
MZ372310,B.1.1.7,USA: Nevada,2021-05-22
MZ372312,B.1.1.7,USA: Illinois,2021-05-22
MZ372314,B.1.1.7,USA: Pennsylvania,2021-05-23
MZ372316,B.1.1.7,USA: West Virginia,2021-05-23
MZ372320,B.1.1.7,USA: Michigan,2021-05-22
MZ372321,B.1.1.7,USA: Michigan,2021-05-23
MZ372322,B.1.1.7,USA: Nevada,2021-05-22
MZ372323,B.1.1.7,USA: California,2021-05-22
MZ372324,B.1.1.7,USA: California,2021-05-23
MZ372332,B.1.1.7,USA: Colorado,2021-05-23
MZ372337,B.1.1.7,USA: Arizona,2021-05-21
MZ372338,B.1.1.7,USA: Arizona,2021-05-21
MZ372339,B.1.1.7,USA: New Mexico,2021-05-24
MZ372340,B.1.1.7,USA: New Mexico,2021-05-24
MZ372344,B.1.1.7,USA: Arizona,2021-05-24
MZ372350,B.1.1.7,USA: Arkansas,2021-05-24
MZ372353,B.1.1.7,USA: Utah,2021-05-22
MZ372354,B.1.1.7,USA: Arizona,2021-05-24
MZ372357,B.1.1.7,USA: Arizona,2021-05-24
MZ372358,B.1.1.7,USA: Arizona,2021-05-24
MZ372359,B.1.1.7,USA: New Mexico,2021-05-23
MZ372361,B.1.1.7,USA: New Mexico,2021-05-24
MZ372364,B.1.1.7,USA: New Mexico,2021-05-24
MZ372370,B.1.1.7,USA: Nevada,2021-05-23
MZ372373,B.1.1.7,USA: Nevada,2021-05-23
MZ372374,B.1.1.7,USA: Nevada,2021-05-24
MZ372376,B.1.1.7,USA: Nevada,2021-05-24
MZ372382,B.1.1.7,USA: California,2021-05-24
MZ372386,B.1.1.7,USA: Michigan,2021-05-24
MZ372393,B.1.1.7,USA: Indiana,2021-05-23
MZ372395,B.1.1.7,USA: West Virginia,2021-05-23
MZ372399,B.1.1.7,USA: West Virginia,2021-05-23
MZ372404,B.1.1.7,USA: Utah,2021-05-24
MZ372406,B.1.1.7,USA: Kansas,2021-05-22
MZ372410,B.1.1.7,USA: California,2021-05-23
MZ372411,B.1.1.7,USA: California,2021-05-23
MZ372415,B.1.1.7,USA: Texas,2021-05-24
MZ372417,B.1.1.7,USA: Louisiana,2021-05-24
MZ372418,B.1.1.7,USA: Louisiana,2021-05-24
MZ372420,B.1.1.7,USA: Colorado,2021-05-23
MZ372421,B.1.1.7,USA: Colorado,2021-05-24
MZ372423,B.1.1.7,USA: Colorado,2021-05-24
MZ372424,B.1.1.7,USA: Colorado,2021-05-24
MZ372428,B.1.1.7,USA: New Mexico,2021-05-24
MZ372435,B.1.1.7,USA: Arkansas,2021-05-25
MZ372446,B.1.1.7,USA: Idaho,2021-05-24
MZ372447,B.1.1.7,USA: Oregon,2021-05-24
MZ372449,B.1.1.7,USA: Oregon,2021-05-23
MZ372450,B.1.1.7,USA: Washington,2021-05-23
MZ372451,B.1.1.7,USA: Washington,2021-05-21
MZ372452,B.1.1.7,USA: Oregon,2021-05-22
MZ372455,B.1.1.7,USA: Oregon,2021-05-24
MZ372456,B.1.1.7,USA: Washington,2021-05-25
MZ372458,B.1.1.7,USA: Oregon,2021-05-25
MZ372461,B.1.1.7,USA: Oregon,2021-05-25
MZ372462,B.1.1.7,USA: Oregon,2021-05-25
MZ372471,B.1.1.7,USA: Arizona,2021-05-25
MZ372473,B.1.1.7,USA: New Mexico,2021-05-24
MZ372474,B.1.1.7,USA: Arizona,2021-05-25
MZ372477,B.1.1.7,USA: Arizona,2021-05-25
MZ372478,B.1.1.7,USA: Arizona,2021-05-25
MZ372482,B.1.1.7,USA: Arizona,2021-05-24
MZ372483,B.1.1.7,USA: Arizona,2021-05-25
MZ372484,B.1.1.7,USA: New Mexico,2021-05-25
MZ372485,B.1.1.7,USA: New Mexico,2021-05-24
MZ372486,B.1.1.7,USA: Washington,2021-05-25
MZ372487,B.1.1.7,USA: Nevada,2021-05-24
MZ372489,B.1.1.7,USA: California,2021-05-25
MZ372490,B.1.1.7,USA: Texas,2021-05-25
MZ372491,B.1.1.7,USA: California,2021-05-24
MZ372492,B.1.1.7,USA: California,2021-05-25
MZ372495,B.1.1.7,USA: California,2021-05-25
MZ372500,B.1.1.7,USA: Nevada,2021-05-24
MZ372501,B.1.1.7,USA: Nevada,2021-05-24
MZ372507,B.1.1.7,USA: Texas,2021-05-25
MZ372508,B.1.1.7,USA: California,2021-05-25
MZ372513,B.1.1.7,USA: California,2021-05-25
MZ372514,B.1.1.7,USA: California,2021-05-24
MZ372515,B.1.1.7,USA: California,2021-05-24
MZ372516,B.1.1.7,USA: California,2021-05-24
MZ372519,B.1.1.7,USA: Colorado,2021-05-25
MZ372520,B.1.1.7,USA: Colorado,2021-05-25
MZ372526,B.1.1.7,USA: Arkansas,2021-05-25
MZ372527,B.1.1.7,USA: Washington,2021-05-25
MZ372528,B.1.1.7,USA: Washington,2021-05-25
MZ372529,B.1.1.7,USA: Idaho,2021-05-24
MZ372545,B.1.1.7,USA: California,2021-05-25
MZ372547,B.1.1.7,USA: California,2021-05-25
MZ372548,B.1.1.7,USA: California,2021-05-25
MZ372552,B.1.1.7,USA: Louisiana,2021-05-26
MZ372555,B.1.1.7,USA: Texas,2021-05-27
MZ372561,B.1.1.7,USA: Nevada,2021-05-27
MZ372562,B.1.1.7,USA: Washington,2021-05-26
MZ372564,B.1.1.7,USA: Arkansas,2021-05-27
MZ372565,B.1.1.7,USA: New Mexico,2021-05-26
MZ372566,B.1.1.7,USA: New Mexico,2021-05-26
MZ372567,B.1.1.7,USA: New Mexico,2021-05-26
MZ372569,B.1.1.7,USA: Nevada,2021-05-26
MZ372570,B.1.1.7,USA: Nevada,2021-05-26
MZ372572,B.1.1.7,USA: Nevada,2021-05-27
MZ372573,B.1.1.7,USA: Arkansas,2021-05-26
MZ372574,B.1.1.7,USA: Utah,2021-05-27
MZ372575,B.1.1.7,USA: Nevada,2021-05-26
MZ372577,B.1.1.7,USA: Utah,2021-05-27
MZ372581,B.1.1.7,USA: Colorado,2021-05-27
MZ372585,B.1.1.7,USA: Texas,2021-05-27
MZ372591,B.1.1.7,USA: Minnesota,2021-05-27
MZ372593,B.1.1.7,USA: Indiana,2021-05-24
MZ372594,B.1.1.7,USA: Indiana,2021-05-24
MZ372595,B.1.1.7,USA: Indiana,2021-05-24
MZ372599,B.1.1.7,USA: Indiana,2021-05-23
MZ372600,B.1.1.7,USA: Indiana,2021-05-24
MZ372601,B.1.1.7,USA: Illinois,2021-05-24
MZ372605,B.1.1.7,USA: Illinois,2021-05-23
MZ372609,B.1.1.7,USA: Illinois,2021-05-22
MZ372610,B.1.1.7,USA: Illinois,2021-05-22
MZ372613,B.1.1.7,USA: Ohio,2021-05-24
MZ372614,B.1.1.7,USA: Ohio,2021-05-24
MZ372615,B.1.1.7,USA: Kentucky,2021-05-24
MZ372617,B.1.1.7,USA: Kentucky,2021-05-24
MZ372619,B.1.1.7,USA: Ohio,2021-05-24
MZ372620,B.1.1.7,USA: Ohio,2021-05-24
MZ372621,B.1.1.7,USA: Indiana,2021-05-24
MZ372623,B.1.1.7,USA: West Virginia,2021-05-24
MZ372624,B.1.1.7,USA: Kentucky,2021-05-24
MZ372626,B.1.1.7,USA: Kentucky,2021-05-23
MZ372627,B.1.1.7,USA: Indiana,2021-05-24
MZ372632,B.1.1.7,USA: West Virginia,2021-05-24
MZ372633,B.1.1.7,USA: West Virginia,2021-05-24
MZ372635,B.1.1.7,USA: West Virginia,2021-05-24
MZ372637,B.1.1.7,USA: West Virginia,2021-05-24
MZ372638,B.1.1.7,USA: West Virginia,2021-05-22
MZ372640,B.1.1.7,USA: Pennsylvania,2021-05-24
MZ372642,B.1.1.7,USA: Ohio,2021-05-24
MZ372643,B.1.1.7,USA: West Virginia,2021-05-24
MZ372645,B.1.1.7,USA: Pennsylvania,2021-05-24
MZ372646,B.1.1.7,USA: Ohio,2021-05-24
MZ372647,B.1.1.7,USA: Indiana,2021-05-25
MZ372649,B.1.1.7,USA: Indiana,2021-05-25
MZ372653,B.1.1.7,USA: Oregon,2021-05-25
MZ372654,B.1.1.7,USA: Washington,2021-05-24
MZ372660,B.1.1.7,USA: Illinois,2021-05-24
MZ372661,B.1.1.7,USA: Illinois,2021-05-24
MZ372662,B.1.1.7,USA: Illinois,2021-05-25
MZ372663,B.1.1.7,USA: Illinois,2021-05-25
MZ372668,B.1.1.7,USA: Ohio,2021-05-25
MZ372670,B.1.1.7,USA: Michigan,2021-05-25
MZ372671,B.1.1.7,USA: Ohio,2021-05-25
MZ372674,B.1.1.7,USA: West Virginia,2021-05-25
MZ372675,B.1.1.7,USA: West Virginia,2021-05-25
MZ372678,B.1.1.7,USA: Kentucky,2021-05-25
MZ372679,B.1.1.7,USA: Kentucky,2021-05-25
MZ372683,B.1.1.7,USA: Pennsylvania,2021-05-25
MZ372686,B.1.1.7,USA: Indiana,2021-05-26
MZ372687,B.1.1.7,USA: Indiana,2021-05-26
MZ372693,B.1.1.7,USA: Nevada,2021-05-26
MZ372698,B.1.1.7,USA: Washington,2021-05-26
MZ372706,B.1.1.7,USA: West Virginia,2021-05-26
MZ372707,B.1.1.7,USA: Indiana,2021-05-26
MZ372709,B.1.1.7,USA: West Virginia,2021-05-26
MZ372716,B.1.1.7,USA: New Mexico,2021-05-25
MZ372717,B.1.1.7,USA: New Mexico,2021-05-25
MZ372718,B.1.1.7,USA: Arizona,2021-05-26
MZ372722,B.1.1.7,USA: Nevada,2021-05-26
MZ372724,B.1.1.7,USA: Illinois,2021-05-26
MZ372725,B.1.1.7,USA: California,2021-05-26
MZ372726,B.1.1.7,USA: California,2021-05-26
MZ372729,B.1.1.7,USA: Ohio,2021-05-26
MZ372731,B.1.1.7,USA: Indiana,2021-05-25
MZ372732,B.1.1.7,USA: Ohio,2021-05-27
MZ372733,B.1.1.7,USA: Ohio,2021-05-26
MZ372735,B.1.1.7,USA: Michigan,2021-05-26
MZ372738,B.1.1.7,USA: Oregon,2021-05-26
MZ372739,B.1.1.7,USA: Kentucky,2021-05-26
MZ372740,B.1.1.7,USA: Kentucky,2021-05-26
MZ372742,B.1.1.7,USA: Texas,2021-05-26
MZ372746,B.1.1.7,USA: West Virginia,2021-05-26
MZ372748,B.1.1.7,USA: West Virginia,2021-05-26
MZ372754,B.1.1.7,USA: Pennsylvania,2021-05-26
MZ372755,B.1.1.7,USA: Pennsylvania,2021-05-26
MZ372756,B.1.1.7,USA: Pennsylvania,2021-05-26
MZ372758,B.1.1.7,USA: Indiana,2021-05-27
MZ372763,B.1.1.7,USA: Washington,2021-05-27
MZ372764,B.1.1.7,USA: Washington,2021-05-27
MZ372766,B.1.1.7,USA: Washington,2021-05-27
MZ372778,B.1.1.7,USA: Washington,2021-05-27
MZ372779,B.1.1.7,USA: West Virginia,2021-05-27
MZ372785,B.1.1.7,USA: West Virginia,2021-05-27
MZ372790,B.1.1.7,USA: Washington,2021-05-27
MZ372795,B.1.1.7,USA: Illinois,2021-05-26
MZ372796,B.1.1.7,USA: Illinois,2021-05-27
MZ372802,B.1.1.7,USA: California,2021-05-27
MZ372804,B.1.1.7,USA: Ohio,2021-05-27
MZ372806,B.1.1.7,USA: Ohio,2021-05-27
MZ372808,B.1.1.7,USA: Ohio,2021-05-26
MZ372809,B.1.1.7,USA: Ohio,2021-05-26
MZ372811,B.1.1.7,USA: Ohio,2021-05-27
MZ372812,B.1.1.7,USA: West Virginia,2021-05-26
MZ372815,B.1.1.7,USA: Kentucky,2021-05-27
MZ372817,B.1.1.7,USA: Kentucky,2021-05-27
MZ372818,B.1.1.7,USA: Kentucky,2021-05-27
MZ372819,B.1.1.7,USA: Kentucky,2021-05-27
MZ372820,B.1.1.7,USA: West Virginia,2021-05-27
MZ372822,B.1.1.7,USA: West Virginia,2021-05-27
MZ372824,B.1.1.7,USA: California,2021-05-26
MZ372829,B.1.1.7,USA: California,2021-05-26
MZ372833,B.1.1.7,USA: Ohio,2021-05-27
MZ372834,B.1.1.7,USA: Pennsylvania,2021-05-27
MZ372836,B.1.1.7,USA: Minnesota,2021-05-27
MZ372839,B.1.1.7,USA: Texas,2021-05-28
MZ372840,B.1.1.7,USA: Indiana,2021-05-28
MZ372841,B.1.1.7,USA: Indiana,2021-05-28
MZ372843,B.1.1.7,USA: Texas,2021-05-27
MZ372853,B.1.1.7,USA: Washington,2021-05-27
MZ372854,B.1.1.7,USA: Oregon,2021-05-27
MZ372857,B.1.1.7,USA: Washington,2021-05-28
MZ372858,B.1.1.7,USA: Oregon,2021-05-28
MZ372861,B.1.1.7,USA: Oregon,2021-05-28
MZ372863,B.1.1.7,USA: Washington,2021-05-28
MZ372865,B.1.1.7,USA: Washington,2021-05-28
MZ372866,B.1.1.7,USA: Washington,2021-05-28
MZ372867,B.1.1.7,USA: Washington,2021-05-28
MZ372869,B.1.1.7,USA: Washington,2021-05-28
